item_id,item_name,unit_id,unit_name,category,subcategory,serving_size,calories,total_fat,saturated_fat,trans_fat,cholesterol,sodium,total_carb,dietary_fiber,sugars,protein,ingredients,allergens,scraped_at
243782402,Southwest Turkey Wrap,13,Cafe,All Day,,Wrap (416g),900,57g,16g,NA,100mg,1810mg,65g,5g,6g,42g,"Deli Turkey Breast (TURKEY BREAST, SALT.), Tortilla Flour 12"" Pressed Frozen Wrap (BLEACHED ENRICHED WHEAT FLOUR (FLOUR, MALTED BARLEY FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), WATER, SOYBEAN OIL, HYDROGENATED VEGETABLE OIL (CONTAINS ONE OR MORE OF THE FOLLOWING: COTTONSEED OIL, SOYBEAN OIL), MONO- AND DIGLYCERIDES, CONTAINS 2% OR LESS OF THE FOLLOWING: SALT, BAKING POWDER (SODIUM ACID PYROPHOSPHATE, SODIUM BICARBONATE, CORN STARCH, MONOCALCIUM PHOSPHATE), FUMARIC ACID, SODIUM BICARBONATE, DOUGH CONDITIONER (WHEAT FLOUR, CALCIUM SULFATE, SORBIC ACID), PRESERVATIVE (SODIUM PROPIONATE AND POTASSIUM SORBATE).), Chipotle Dressing (Oil Blend (Oil Canola Tff Salad (COTTONSEED OIL), Oil Olive Truffle White Extra Virgin (XTRA VIRGIN OLIVE OIL, ITALIAN WHITE TRUFFLE AROMA)), Juice Apple Cider, Pepper Chipotle Whl in Adobo (CHIPOTLE PEPPERS, VINEGAR, TOMATOES, ONIONS, SUGAR, IODIZED SALT, PAPRIKA, SOY BEAN OIL AND SPICES.), Lemon Juice Not from Concentrate (LEMONS), Jumbo Red Onion, Honey Clover 3 lb (HONEY.), Garlic Puree (Garlic White Whole Clove Peeled, Oil Blend (Oil Canola Tff Salad (COTTONSEED OIL), Oil Olive Truffle White Extra Virgin (XTRA VIRGIN OLIVE OIL, ITALIAN WHITE TRUFFLE AROMA))), Mustard Dijon Extra Strong Shelf Stable (WATER, MUSTARD SEEDS, VINEGAR, SALT, SULFITES AS A PRESERVATIVE), Seasoning Salt Kosher (SALT, YELLOW PRUSSIATE OF SODA), Spice Pepper Black Ground 5 lb (GROUND BLACK PEPPER.)), Lettuce Romaine Fillet Pillow (LETTUCE), Corn Salsa (Corn Yellow Cut Frz, Jumbo Red Onion, Large Green Bell Pepper (GREEN BELL PEPPER), Cnd Fire Roasted Pld Red Bell Pepper (BELL PEPPERS, WATER, SALT, AND CITRIC ACID), Washed & Destemmed Fresh Cilantro Herb, Garlic White Whole Clove Peeled, Seasoning Salt Kosher (SALT, YELLOW PRUSSIATE OF SODA), Ground Black Pepper (BLACK PEPPER)), Sliced Aged Cheddar Cheese",,2025-05-31T22:52:08.950608
243782403,Apple and Brie Crepe,13,Cafe,All Day,,Crepe (374g),930,57g,32g,NA,275mg,1550mg,71g,3g,32g,35g,"Crepe Batter (H&R All Purpose Flour, Gallon Whole Milk, Large White Eggs, Unsalted Solid Butter (PASTEURIZED CREAM, NATURAL FLAVORINGS), Seasoning Salt Kosher (SALT, YELLOW PRUSSIATE OF SODA), White Granulated Cane Sugar (GRANULATED SUGAR), 20 oz Distilled Water (WATER)), Cheese Brie (CULTURED PASTEURIZED MILK AND CREAM, SALT, ENZYMES.), Granny Smith Apple, Lite Amber Honey (HONEY.), Green Arugula (ARUGULA), Oil Olive Truffle White Extra Virgin (XTRA VIRGIN OLIVE OIL, ITALIAN WHITE TRUFFLE AROMA)",,2025-05-31T22:52:09.927556
243782404,Chicken Pesto Crepe,13,Cafe,All Day,,Crepe (499g),670,29g,13g,NA,215mg,960mg,54g,4g,8g,44g,"Crepe Batter (H&R All Purpose Flour, Gallon Whole Milk, Large White Eggs, Unsalted Solid Butter (PASTEURIZED CREAM, NATURAL FLAVORINGS), Seasoning Salt Kosher (SALT, YELLOW PRUSSIATE OF SODA), White Granulated Cane Sugar (GRANULATED SUGAR), 20 oz Distilled Water (WATER)), Chicken Breast Roasted (Chicken Breast Double Lobe Random, Lemon Juice Not from Concentrate (LEMONS), Spice Oregano Flake Plastic Jug Shelf St, Ground Coriander, Seasoning Salt Kosher (SALT, YELLOW PRUSSIATE OF SODA), Spice Cumin Ground Monarch 16 oz (GROUND CUMIN SEEDS), Spice Pepper Black Ground, Oil Blend (Oil Canola Tff Salad (COTTONSEED OIL), Oil Olive Truffle White Extra Virgin (XTRA VIRGIN OLIVE OIL, ITALIAN WHITE TRUFFLE AROMA))), Tomato Roma - Ford's (TOMATO), Green Arugula (ARUGULA), Pesto No Nuts (Baby Spinach Flat Leaves (SPINACH), Oil Blend (Oil Canola Tff Salad (COTTONSEED OIL), Oil Olive Truffle White Extra Virgin (XTRA VIRGIN OLIVE OIL, ITALIAN WHITE TRUFFLE AROMA)), Shredded Parmesan (PARMESAN CHEESE (PASTEURIZED PART-SKIM MILK, CHEESE CULTURES, SALT, ENZYMES), POWDERED CELLULOSE ADDED TO PREVENT CAKING.), Fresh Basil Herb (FRESH BASIL.), Lemon Juice Not from Concentrate (LEMONS), Garlic Puree (Garlic White Whole Clove Peeled, Oil Blend (Oil Canola Tff Salad (COTTONSEED OIL), Oil Olive Truffle White Extra Virgin (XTRA VIRGIN OLIVE OIL, ITALIAN WHITE TRUFFLE AROMA))), Seasoning Salt Kosher (SALT, YELLOW PRUSSIATE OF SODA), Spice Pepper Black Ground), Sauce Balsamic Glaze (Cooked Grape Must, ""Aceto Balsamico Di Modena P.G.I."" (Wine, Vinegar, Concentrated and Cooked Grape Must, Caramel Color, Antioxidant: Sulphur Dioxide), Wine Vinegar, Caramel Color, Modified Corn Starch, Xanthan Gum.), Cheese Mozzarella Log Whole Milk Roseli 16 oz (PASTEURIZED MILK, VINEGAR, ENZYMES, SALT)",,2025-05-31T22:52:10.958495
243782406,Croque Monsieur Crepe,13,Cafe,All Day,,Crepe (321g),830,49g,20g,NA,255mg,2330mg,43g,1g,7g,51g,"Crepe Batter (H&R All Purpose Flour, Gallon Whole Milk, Large White Eggs, Unsalted Solid Butter (PASTEURIZED CREAM, NATURAL FLAVORINGS), Seasoning Salt Kosher (SALT, YELLOW PRUSSIATE OF SODA), White Granulated Cane Sugar (GRANULATED SUGAR), 20 oz Distilled Water (WATER)), Ham Bnls D Shaped Smkd Applewood (PORK, WATER, CANE SUGAR, SALT, NATURAL FLAVOR.), Swiss Cheese Blend (Cheese Parmesan Wheel Vac Pk 4/6 LBA (PASTEURIZED MILK, CHEESE CULTURE, SALT, RENNET), Sliced Swiss Cheese .75 oz (PASTEURIZED PART SKIM MILK, CHEESE CULTURES, SALT, ENZYMES.)), Dijonaise (Mayonnaise Heavy Duke's (SOYBEAN OIL, EGG YOLKS, WATER, DISTILLED AND CIDER VINEGAR, CORN SYRUP, SALT, HIGH FRUCTOSE CORN SYRUP, SPICE, OLEORESIN PAPRIKA, AND CALCIUM DISODIUM EDTA ADDED TO PROTECT FLAVOR), Mustard Dijon Extra Strong Shelf Stable (WATER, MUSTARD SEEDS, VINEGAR, SALT, SULFITES AS A PRESERVATIVE), Lemon Juice Not from Concentrate (LEMONS), Seasoning Salt Kosher (SALT, YELLOW PRUSSIATE OF SODA), Spice Pepper Black Ground)",,2025-05-31T22:52:11.924258
243782405,Florentine Crepe,13,Cafe,All Day,,Crepe (330g),800,51g,21g,NA,395mg,3530mg,45g,2g,6g,37g,"Crepe Batter (H&R All Purpose Flour, Gallon Whole Milk, Large White Eggs, Unsalted Solid Butter (PASTEURIZED CREAM, NATURAL FLAVORINGS), Seasoning Salt Kosher (SALT, YELLOW PRUSSIATE OF SODA), White Granulated Cane Sugar (GRANULATED SUGAR), 20 oz Distilled Water (WATER)), Swiss Cheese Blend (Cheese Parmesan Wheel Vac Pk 4/6 LBA (PASTEURIZED MILK, CHEESE CULTURE, SALT, RENNET), Sliced Swiss Cheese .75 oz (PASTEURIZED PART SKIM MILK, CHEESE CULTURES, SALT, ENZYMES.)), Egg Shell Extra-Large Grade Aa White, Peppers Red Roasted Strip 1/4"" (BELL PEPPERS, WATER, SALT, CITRIC ACID.), Dijonaise (Mayonnaise Heavy Duke's (SOYBEAN OIL, EGG YOLKS, WATER, DISTILLED AND CIDER VINEGAR, CORN SYRUP, SALT, HIGH FRUCTOSE CORN SYRUP, SPICE, OLEORESIN PAPRIKA, AND CALCIUM DISODIUM EDTA ADDED TO PROTECT FLAVOR), Mustard Dijon Extra Strong Shelf Stable (WATER, MUSTARD SEEDS, VINEGAR, SALT, SULFITES AS A PRESERVATIVE), Lemon Juice Not from Concentrate (LEMONS), Seasoning Salt Kosher (SALT, YELLOW PRUSSIATE OF SODA), Spice Pepper Black Ground), Cleaned Trimmed Spinach Flat Leaves (SPINACH), Seasoning Salt Kosher (SALT, YELLOW PRUSSIATE OF SODA), Spice Pepper Black Ground",,2025-05-31T22:52:12.906751
243782407,Banana,13,Cafe,All Day,,Banana (118g),110,0g,NA,NA,NA,0mg,27g,2g,NA,< 1g,Banana,,2025-05-31T22:52:13.825540
243782409,Homemade Whipped Cream,13,Cafe,All Day,,.5 oz Portion (14g),50,4.5g,3g,0g,20mg,0mg,2g,0g,1g,0g,"Heavy Whipping Cream (HEAVY CREAM (MILK), MILK, CONTAINS LESS THAN 0.5% OF: CARRAGEENAN, MONO AND DIGLYCERIDES, POLYSORBATE 80), Sugar White Extra Fine Cane (SUGAR OR SUCROSE)",,2025-05-31T22:52:14.773713
243782408,Strawberry,13,Cafe,All Day,,2 oz Portion (57g),20,0g,0g,0g,0mg,0mg,4g,0g,3g,0g,Strawberries,,2025-05-31T22:52:15.723970
243782410,Black and White Cookie,13,Cafe,All Day,,Cookie (84g),370,21g,13g,0g,70mg,230mg,43g,1g,32g,3g,"White Cake Mix (SUGAR, ENRICHED FLOUR BLEACHED (WHEAT FLOUR, NIACIN, IRON, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID), PALM OIL, LEAVENING (SODIUM ALUMINUM PHOSPHATE, BAKING SODA), DEXTROSE. CONTAINS 2% OR LESS OF THE FOLLOWING: NONFAT MILK, EGG WHITE, MODIFIED CORN STARCH, PROPYLENE GLYCOL MONO AND DIESTERS OF FATTY ACIDS, SALT, DRIED CORN SYRUP, SOY LECITHIN, MONO AND DIGLYCERIDES, XANTHAN GUM, ARTIFICIAL FLAVOR. CONTAINS WHEAT, MILK, EGG AND SOY INGREDIENTS.), Vanilla Ganache (10x Powdered Confectioner Sugar (SUGAR, CORN STARCH), Gallon Whole Milk Vit D (MILK, VITAMIN D3), Syrup Corn Light Plastic Jug Gal (CORN SYRUP, HIGH FRUCTOSE CORN SYRUP, WATER, SALT, NATURAL AND ARTIFICIAL VANILLA FLAVOR), Vanilla Extract Dark Madagascar (WATER, ALCOHOL (35%), SUGAR, VANILLA BEAN EXTRACTIVES), Salt Kosher Ground Fine Box (SALT, TRICALCIUM PHOSPHATE)), Chocolate Ganache (Chocolate Dark A'Peels Saladalia (SUGAR, PALM KERNEL AND PALM OILS, COCOA (PROCESSED WITH POTASSIUM CARBONATE), NONFAT MILK, SUNFLOWER LECITHIN, VANILLA.  MADE ON EQUIPMENT THAT ALSO PROCESSES WHEAT/BLUTEN, EGGS, DAIRY OR DAIRY PRODUCTS, PEANUTS, SOY AND TREE NUTS), Cream Heavy Whipping Member's Mark), Unsalted Solid Butter (PASTEURIZED CREAM, NATURAL FLAVORINGS), Large White Eggs",,2025-05-31T22:52:16.678630
243782411,Cheesecake Brownie,13,Cafe,All Day,,Portion (140g),600,34g,20g,NA,140mg,190mg,68g,4g,89g,7g,"White Granulated Cane Sugar (GRANULATED SUGAR), Cream Cheese Icing (Plain Cream Cheese Loaf (PASTEURIZED CULTURED MILK AND CREAM, WHEY, SALT AND STABILIZERS (XANTHAN GUM, AND/OR CAROB BEAN GUM, AND/OR TORA GUM, AND/OR GUAR GUM).), 10x Powdered Confectioner Sugar (SUGAR, CORN STARCH), Unsalted Solid Butter (PASTEURIZED CREAM, NATURAL FLAVORINGS), Vanilla Extract Dark Madagascar (WATER, ALCOHOL (35%), SUGAR, VANILLA BEAN EXTRACTIVES)), Unsalted Solid Butter (PASTEURIZED CREAM, NATURAL FLAVORINGS), Large White Eggs, Chip Chocolate Baking Semisweet Guittard (SEMISWEET CHOCOLATE CHIPS (SUGAR, UNSWEETENED CHOCOLATE, COCOA BUTTER, DEXTROSE) SUNFLOWER LECITHIN), Flour All Purpose Sanford SG, Baking Cocoa Powder (COCOA POWDER, SILICON DIOXIDE.), Vanilla Extract Dark Madagascar (WATER, ALCOHOL (35%), SUGAR, VANILLA BEAN EXTRACTIVES), Seasoning Salt Kosher (SALT, YELLOW PRUSSIATE OF SODA)",,2025-05-31T22:52:17.646108
243782416,Chocolate Chip Cookie,13,Cafe,All Day,,Cookie (73g),290,10g,6g,NA,40mg,160mg,48g,1g,39g,4g,"Flour All Purpose Sanford SG, Chocolate Chip Semi Sweet Mini (SEMI-SWEET CHOCOLATE (SUGAR; CHOCOLATE; COCOA BUTTER; MILK FAT; SOY LECITHIN; VANILLIN, ARTIFICIAL FLAVOR; MILK)), White Granulated Cane Sugar (GRANULATED SUGAR), Sugar Light Brown Gran Cane 25 lb (BROWN SUGAR (SUGAR, CANE SYRUPS)), Unsalted Solid Butter (PASTEURIZED CREAM, NATURAL FLAVORINGS), Large White Eggs, Unsulphured Molasses (MOLASSES, WATER, SODIUM BENZOATE (A PRESERVATIVE).), Extract Vanilla Pure Domestic Bottle (WATER, ALCOHOL, CORN SYRUP, VANILLA BEAN EXTRACTIVE.), Seasoning Salt Kosher (SALT, YELLOW PRUSSIATE OF SODA), Baking Powder Fleischmann's 10 Lb",,2025-05-31T22:52:18.651849
243782413,Death by Chocolate Cake,13,Cafe,All Day,,Slice (209g),980,63g,36g,NA,150mg,870mg,101g,4g,70g,8g,"Cake Chocolate (Cake Mix Drk Devil Food Baker Plus (SUGAR, ENRICHED FLOUR BLEACHED (WHEAT FLOUR, NIACIN, IRON, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID), COCOA PROCESSED WITH ALKALI, PALM OIL, EGG WHITE, LEAVENING (BAKING SODA, SODIUM ALUMINUM PHOSPHATE, MONOCALCIUM PHOSPHATE), EGG YOLK WITH SODIUM SILICOALUMINATE, MODIFIED TAPIOCA STARCH, DEXTROSE, PROPYLENE GLYCOL MONO AND DIESTERS OF FATTY ACIDS, SALT, SORBITAN MONOSTEARATE, MALTODEXTRIN, NONFAT MILK, DICALCIUM PHOSPHATE, TETRASODIUM PYROPHOSPHATE, XANTHAN GUM, MONO AND DIGLYCERIDES, POLYSORBATE 60, CALCIUM ACETATE, GUAR GUM, CELLULOSE GUM, ARTIFICIAL FLAVOR, RED 40, SOY FLOUR), Oil Canola Tff Salad (COTTONSEED OIL), Sour Cream (CULTURED CREAM, ENZYME.)), Frosting Chocolate Buttercream (Unsalted Solid Butter (PASTEURIZED CREAM, NATURAL FLAVORINGS), Fondant Saladalia (SUGAR, CORN SYRUP, WATER), Cocoa Powder Pleon Arome, Chocolate Bar Baking Unsweetened (INGREDIENTS: CHOCOLATE.), Chocolate Couverture Saladalia (UNSWEETENED CHOCOLATE, SUGAR, COCOA BUTTER, SOY LECITHIN, NATURAL VANILLA FLAVOR, MAY CONTAIN MILK), Paste Van Bean Pure Madagascar Bourbon (SUGAR, WATER, VANILLA EXTRACT, VANILLA BEANS, GUM TRAGACANTH (A NATURAL THICKENER)), Seasoning Salt Kosher (SALT, YELLOW PRUSSIATE OF SODA)), Mousse Chocolate (Cream Heavy Whipping Member's Mark, Chocolate Ganache (Chocolate Dark A'Peels Saladalia (SUGAR, PALM KERNEL AND PALM OILS, COCOA (PROCESSED WITH POTASSIUM CARBONATE), NONFAT MILK, SUNFLOWER LECITHIN, VANILLA.  MADE ON EQUIPMENT THAT ALSO PROCESSES WHEAT/BLUTEN, EGGS, DAIRY OR DAIRY PRODUCTS, PEANUTS, SOY AND TREE NUTS), Cream Heavy Whipping Member's Mark), Cream Pastry (Gallon Whole Milk Vit D (MILK, VITAMIN D3), Sugar White Extra Fine Cane (SUGAR OR SUCROSE), Unsalted Solid Butter (PASTEURIZED CREAM, NATURAL FLAVORINGS), Egg Shell Extra-Large Grade Aa White, Liquid Egg Yolk without Sugar, Corn Starch, Cream Heavy Whipping Member's Mark, Vanilla Extract Dark Madagascar (WATER, ALCOHOL (35%), SUGAR, VANILLA BEAN EXTRACTIVES)), Whipped Cream HM (Heavy Whipping Cream (HEAVY CREAM (MILK), MILK, CONTAINS LESS THAN 0.5% OF: CARRAGEENAN, MONO AND DIGLYCERIDES, POLYSORBATE 80), Sugar White Extra Fine Cane (SUGAR OR SUCROSE)), White Granulated Cane Sugar (GRANULATED SUGAR)), Chocolate Ganache (Chocolate Dark A'Peels Saladalia (SUGAR, PALM KERNEL AND PALM OILS, COCOA (PROCESSED WITH POTASSIUM CARBONATE), NONFAT MILK, SUNFLOWER LECITHIN, VANILLA.  MADE ON EQUIPMENT THAT ALSO PROCESSES WHEAT/BLUTEN, EGGS, DAIRY OR DAIRY PRODUCTS, PEANUTS, SOY AND TREE NUTS), Cream Heavy Whipping Member's Mark)",,2025-05-31T22:52:19.740416
243782417,Frosted Chocolate Cupcake,13,Cafe,All Day,,Cupcake (105g),530,33g,18g,NA,75mg,450mg,56g,2g,40g,4g,"Frosting Chocolate Buttercream (Unsalted Solid Butter (PASTEURIZED CREAM, NATURAL FLAVORINGS), Fondant Saladalia (SUGAR, CORN SYRUP, WATER), Chocolate Bar Baking Unsweetened (INGREDIENTS: CHOCOLATE.), Cocoa Powder Pleon Arome, Chocolate Couverture Saladalia (UNSWEETENED CHOCOLATE, SUGAR, COCOA BUTTER, SOY LECITHIN, NATURAL VANILLA FLAVOR, MAY CONTAIN MILK), Paste Van Bean Pure Madagascar Bourbon (SUGAR, WATER, VANILLA EXTRACT, VANILLA BEANS, GUM TRAGACANTH (A NATURAL THICKENER)), Seasoning Salt Kosher (SALT, YELLOW PRUSSIATE OF SODA)), Cupcake Chocolate (Cake Chocolate (Cake Mix Drk Devil Food Baker Plus (SUGAR, ENRICHED FLOUR BLEACHED (WHEAT FLOUR, NIACIN, IRON, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID), COCOA PROCESSED WITH ALKALI, PALM OIL, EGG WHITE, LEAVENING (BAKING SODA, SODIUM ALUMINUM PHOSPHATE, MONOCALCIUM PHOSPHATE), EGG YOLK WITH SODIUM SILICOALUMINATE, MODIFIED TAPIOCA STARCH, DEXTROSE, PROPYLENE GLYCOL MONO AND DIESTERS OF FATTY ACIDS, SALT, SORBITAN MONOSTEARATE, MALTODEXTRIN, NONFAT MILK, DICALCIUM PHOSPHATE, TETRASODIUM PYROPHOSPHATE, XANTHAN GUM, MONO AND DIGLYCERIDES, POLYSORBATE 60, CALCIUM ACETATE, GUAR GUM, CELLULOSE GUM, ARTIFICIAL FLAVOR, RED 40, SOY FLOUR), Oil Canola Tff Salad (COTTONSEED OIL), Sour Cream (CULTURED CREAM, ENZYME.)))",,2025-05-31T22:52:20.688362
243782418,Frosted Cookies and Cream Cupcake,13,Cafe,All Day,,Cupcake (161g),800,45g,23g,NA,75mg,720mg,96g,2g,65g,6g,"Topping Cookie Sandwich Saladalia (SUGAR, ENRICHED FLOUR (WHEAT FLOUR, MALTED BARLEY FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), VEGETABLE SHORTENING (PALM OIL, INTERESTERIFIED SOYBEAN OIL), COCOA (ALKALIZED), CORN FLOUR, CORN STARCH, LEAVENING (BAKING SODA, MONOCALCIUM PHOSPHATE), SALT, SOY LECITHIN, NATURAL AND ARTIFICIAL FLAVOR, UNSWEETENED CHOCOLATE), Frosting Chocolate Buttercream (Unsalted Solid Butter (PASTEURIZED CREAM, NATURAL FLAVORINGS), Fondant Saladalia (SUGAR, CORN SYRUP, WATER), Chocolate Bar Baking Unsweetened (INGREDIENTS: CHOCOLATE.), Cocoa Powder Pleon Arome, Chocolate Couverture Saladalia (UNSWEETENED CHOCOLATE, SUGAR, COCOA BUTTER, SOY LECITHIN, NATURAL VANILLA FLAVOR, MAY CONTAIN MILK), Paste Van Bean Pure Madagascar Bourbon (SUGAR, WATER, VANILLA EXTRACT, VANILLA BEANS, GUM TRAGACANTH (A NATURAL THICKENER)), Seasoning Salt Kosher (SALT, YELLOW PRUSSIATE OF SODA)), Cupcake Chocolate (Cake Chocolate (Cake Mix Drk Devil Food Baker Plus (SUGAR, ENRICHED FLOUR BLEACHED (WHEAT FLOUR, NIACIN, IRON, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID), COCOA PROCESSED WITH ALKALI, PALM OIL, EGG WHITE, LEAVENING (BAKING SODA, SODIUM ALUMINUM PHOSPHATE, MONOCALCIUM PHOSPHATE), EGG YOLK WITH SODIUM SILICOALUMINATE, MODIFIED TAPIOCA STARCH, DEXTROSE, PROPYLENE GLYCOL MONO AND DIESTERS OF FATTY ACIDS, SALT, SORBITAN MONOSTEARATE, MALTODEXTRIN, NONFAT MILK, DICALCIUM PHOSPHATE, TETRASODIUM PYROPHOSPHATE, XANTHAN GUM, MONO AND DIGLYCERIDES, POLYSORBATE 60, CALCIUM ACETATE, GUAR GUM, CELLULOSE GUM, ARTIFICIAL FLAVOR, RED 40, SOY FLOUR), Oil Canola Tff Salad (COTTONSEED OIL), Sour Cream (CULTURED CREAM, ENZYME.)))",,2025-05-31T22:52:21.693509
243782419,Frosted Strawberry Lemonade Cupcake,13,Cafe,All Day,,Cupcake (132g),610,35g,19g,NA,120mg,45mg,69g,NA,53g,315g,"Frosting Strawberry Buttercream (Frosting Vanilla Buttercream (Fondant Saladalia (SUGAR, CORN SYRUP, WATER), Unsalted Solid Butter (PASTEURIZED CREAM, NATURAL FLAVORINGS), Paste Van Bean Pure Madagascar Bourbon (SUGAR, WATER, VANILLA EXTRACT, VANILLA BEANS, GUM TRAGACANTH (A NATURAL THICKENER)), Seasoning Salt Kosher (SALT, YELLOW PRUSSIATE OF SODA)), Paste Fragola Strawberry (SUGAR, FROZEN STRAWBERRIES (20%), GLUCOSE SYRUP, ACIDIFIER: CITRIC ACID, WATER, CONCENTRATED STRAWBERRY JUICE (2, 8%), STRAWBERRY SEEDS, COLOURS: ANTHOCYANINS, TURMERIC, FLAVOURINGS, THICKENERS: PECTIN, TARA GUM)), Cupcake Vanilla (Cake Vanilla (Mix Cake White Pillsbury Bakers’ Plus (SUGAR, ENRICHED FLOUR BLEACHED (WHEAT FLOUR, NIACIN, IRON, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID), SOYBEAN OIL, PALM OIL, EGGS WITH SODIUM SILICOALUMINATE, EGG WHITE, NONFAT MILK, LEAVENING (BAKING SODA, SODIUM ALUMINUM PHOSPHATE, MONOCALCIUM PHOSPHATE), DEXTROSE, SALT, PROPYLENE GLYCOL MONO AND DIESTERS, SORBITAN MONOSTEARATE, MODIFIED CORN STARCH, TETRASODIUM PYROPHOSPHATE, XANTHANGUM, SODIUM STEAROYL LACTYLATE, POLYSORBATE 60, MONO AND DIGLYCERIDES, CALCIUM ACETATE, GUAR GUM, CELLULOSE GUM, ARTIFICIAL FLAVOR, SOY FLOUR.), Oil Canola Tff Salad (COTTONSEED OIL), Sour Cream (CULTURED CREAM, ENZYME.))), Curd Lemon (Sugar White Extra Fine Cane (SUGAR OR SUCROSE), Egg Shell Extra-Large Grade Aa White, Lemon Juice Not from Concentrate (LEMONS), Unsalted Solid Butter (PASTEURIZED CREAM, NATURAL FLAVORINGS))",,2025-05-31T22:52:22.669056
243782420,Frosted Vanilla Cupcake,13,Cafe,All Day,,Cupcake (104g),520,31g,17g,0g,85mg,35mg,58g,0g,43g,314g,"Frosting Vanilla Buttercream (Fondant Saladalia (SUGAR, CORN SYRUP, WATER), Unsalted Solid Butter (PASTEURIZED CREAM, NATURAL FLAVORINGS), Paste Van Bean Pure Madagascar Bourbon (SUGAR, WATER, VANILLA EXTRACT, VANILLA BEANS, GUM TRAGACANTH (A NATURAL THICKENER)), Seasoning Salt Kosher (SALT, YELLOW PRUSSIATE OF SODA)), Cupcake Vanilla (Cake Vanilla (Mix Cake White Pillsbury Bakers’ Plus (SUGAR, ENRICHED FLOUR BLEACHED (WHEAT FLOUR, NIACIN, IRON, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID), SOYBEAN OIL, PALM OIL, EGGS WITH SODIUM SILICOALUMINATE, EGG WHITE, NONFAT MILK, LEAVENING (BAKING SODA, SODIUM ALUMINUM PHOSPHATE, MONOCALCIUM PHOSPHATE), DEXTROSE, SALT, PROPYLENE GLYCOL MONO AND DIESTERS, SORBITAN MONOSTEARATE, MODIFIED CORN STARCH, TETRASODIUM PYROPHOSPHATE, XANTHANGUM, SODIUM STEAROYL LACTYLATE, POLYSORBATE 60, MONO AND DIGLYCERIDES, CALCIUM ACETATE, GUAR GUM, CELLULOSE GUM, ARTIFICIAL FLAVOR, SOY FLOUR.), Oil Canola Tff Salad (COTTONSEED OIL), Sour Cream (CULTURED CREAM, ENZYME.)))",,2025-05-31T22:52:23.678843
243782412,Fudge Brownie,13,Cafe,All Day,,Brownie (100g),410,20g,12g,0g,100mg,110mg,56g,4g,75g,6g,"White Granulated Cane Sugar (GRANULATED SUGAR), Unsalted Solid Butter (PASTEURIZED CREAM, NATURAL FLAVORINGS), Large White Eggs, Chocolate Chip Semi Sweet Mini (SEMI-SWEET CHOCOLATE (SUGAR; CHOCOLATE; COCOA BUTTER; MILK FAT; SOY LECITHIN; VANILLIN, ARTIFICIAL FLAVOR; MILK)), H&R All Purpose Flour, Baking Cocoa Powder (COCOA POWDER, SILICON DIOXIDE.), Extract Vanilla Pure Domestic Bottle (WATER, ALCOHOL, CORN SYRUP, VANILLA BEAN EXTRACTIVE.), Seasoning Salt Kosher (SALT, YELLOW PRUSSIATE OF SODA)",,2025-05-31T22:52:24.636680
243782421,Lemon Bar,13,Cafe,All Day,,Bar (160g),570,22g,13g,NA,160mg,55mg,90g,< 1g,70g,6g,"Sugar White Extra Fine Cane (SUGAR OR SUCROSE), Large White Eggs, Flour All Purpose Sanford SG, Unsalted Solid Butter (PASTEURIZED CREAM, NATURAL FLAVORINGS), Lemon Juice Not from Concentrate (LEMONS), Lemons (LEMON)",,2025-05-31T22:52:25.617746
243782423,Lemon Pound Cake,13,Cafe,All Day,,Slice (111g),410,10g,2g,NA,35mg,100mg,82g,2g,74g,2g,"10x Powdered Confectioner Sugar (SUGAR, CORN STARCH), Sugar White Extra Fine Cane (SUGAR OR SUCROSE), Large White Eggs, Oil Blend (Oil Canola Tff Salad (COTTONSEED OIL), Oil Olive Truffle White Extra Virgin (XTRA VIRGIN OLIVE OIL, ITALIAN WHITE TRUFFLE AROMA)), Buttermilk Whole (CULTURED MILK, SALT, CORNSTARCH, VIT D3), Flour All-Purpose Enriched 4x Patent (BLEACHED WHEAT FLOUR, MALTED BARLEY FLOUR, NIACIN, IRON, POTASSIUM BROMATE, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID.), Lemon Juice Not from Concentrate (LEMONS), Zest Lemon (Lemons), Baking Powder Fleischmann's 10 Lb, Seasoning Salt Kosher (SALT, YELLOW PRUSSIATE OF SODA), Baking Soda (SODIUM BIRCARBONATE)",,2025-05-31T22:52:26.574571
